timestamp,value
2020-12-25,-0.7796839244687342
2020-12-26,-0.7582252183216642
2020-12-27,-0.5931605574425083
2020-12-28,-0.8207395372391054
2020-12-29,-0.52221921805771
2020-12-30,-0.6058601099278037
2020-12-31,-0.48824235789109055
2021-01-01,-0.5953604413955812
2021-01-02,-0.30531060140309413
2021-01-03,-0.26802156822641143
2021-01-04,-0.25005118589793063
2021-01-05,-0.45004170529587917
2021-01-06,-0.16746010521917326
2021-01-07,-0.16106374791592798
2021-01-08,-0.31274712978087393
2021-01-09,-0.10493811198325514
2021-01-10,-0.01608579005408417
2021-01-11,0.05316940274533076
2021-01-12,0.06539525099861597
2021-01-13,0.12677974911293327
2021-01-14,0.2947599243291832
2021-01-15,0.3193740849268595
2021-01-16,-0.041057184726198265
2021-01-17,0.26216499816927236
2021-01-18,0.32496598868673504
2021-01-19,0.21288578988428303
2021-01-20,0.44320360427984534
2021-01-21,0.6032610492174737
2021-01-22,0.4131267456871974
2021-01-23,0.5975111539953892
2021-01-24,0.5129597849317789
2021-01-25,0.5765033802949869
2021-01-26,0.8289694217713439
2021-01-27,0.6627984878211621
2021-01-28,0.7972984748264408
2021-01-29,0.5960916486471015
2021-01-30,0.9996140020597635
2021-01-31,0.9017730429340725
2021-02-01,0.8492694811593489
2021-02-02,0.9489065564290347
2021-02-03,0.7719633078328466
