x1,x2,target
0.0693811351327787,0.5872591668027922,-0.9106597453048871
-0.056783194392691534,-0.4354074729439623,0.4818005911323735
0.09152017817320818,1.251725008565195,-2.451110462794277
-1.9908119951239978,-0.9151561158459262,-4.046348645976048
0.6655852363134291,-0.42477372779309125,2.505504592004395
1.7207698311659838,1.362642639803341,2.413502042806245
-0.5595722860494895,-0.22153611573080054,-1.2216607104879023
-1.5657590721805144,0.278143726454627,-5.191640653068965
-2.409921965799875,-0.051197111816596905,-7.034697712559894
-0.3086730555464126,-0.8267050469168946,0.6650416610300619
0.8205284754174188,1.274447216941239,-0.018388026680150146
-0.7794823967254196,0.7908017211789892,-3.671061156804948
-0.1310866506877266,-0.40526926544933184,0.1917224258571411
0.5211672557321126,-0.6366152831022357,3.094198555721823
-0.1792266254497549,-1.8598354065456286,3.422052188393857
1.4332145066061728,0.6250852012481537,3.2390030392918714
1.1059933699072981,-0.5227186961696804,4.246442675074655
-1.502503456040897,-0.056954541213528984,-4.075946064265781
0.1601905933170753,0.3194002637912288,-0.15543170325817324
-0.2931915866487618,-1.615658339320678,2.0833068854208894
1.9510125601262995,1.6678876111195198,2.6989827301182814
-1.38218151537704,-1.040586052512433,-1.822534475320554
-0.30708321833457675,1.1360486835554284,-2.9192388243917606
-0.6782644401551767,-1.4237344353990602,0.8632525133265699
0.09947747301573849,-1.0350781140406409,2.479705064858522
0.8978154084105481,-0.3509523822179781,3.6680367320847402
-0.17961141383145854,0.5154104029008109,-1.7386641128898277
-1.7749620596421283,0.0389132069014598,-5.237961966354068
-0.8515371891857679,-0.45884049314930064,-2.1372705500906335
-1.589567493308969,-0.9024230947925126,-2.9755385391136175
0.7908061216900806,-0.21069001436315682,2.9912794228058353
0.2230797426252751,0.816775867200791,-0.9192005386237205
0.4278904406949172,0.5245073752860862,0.16746872650454991
-0.9411220959249583,0.05827433093544655,-2.850250136451136
0.7394126723009475,-1.7836111297141835,5.512511945890896
-1.176614719429302,0.044212378104198057,-3.899122734114452
0.7494338997277404,0.44632214754306365,1.254865855814972
-0.8887973132309185,0.44254562420405297,-3.4698759527246077
0.13148581680545218,0.7673172404612268,-1.0574185670680545
-0.265838791915379,0.5411316108045314,-1.6597836672867832
-0.17040758116420443,-0.4791031709119801,0.5047669317650884
1.403821392066557,-0.9228864418952676,6.02400549160026
1.114592444577377,0.16439070297730224,2.873543021787234
0.189843392837443,0.012053180601825543,0.34548137157480163
0.6374709026511215,0.15811908490510918,1.7140839153502667
-0.19134398669506028,-1.4966386899033264,2.3049555758821243
1.4550455762707113,0.2825869829192965,3.7660188036894655
0.24903612230694197,-1.2503155389231464,3.5435943469019646
0.20338824061994343,1.7975945224343146,-2.9178560716221944
-0.44856420802835434,0.5487388188641266,-2.2101087547038807
0.4348842714636474,0.5585489592742234,-0.06784839315155033
-1.4481272594150476,1.7289953408857035,-7.858931609846064
-0.42360660646083825,-0.12268463749512722,-0.9549065117869915
0.5807770953297967,-0.5213229186372847,2.5505828046838004
-1.4768578168457318,-0.1420032144075213,-4.073472127193586
1.08528700444591,0.3140772238697992,2.4610992210389293
0.2582288233226952,-1.1401609191262305,3.0085544422357
-0.06913793472613955,-0.6139768013928971,1.0751806031778002
1.8212988508131087,0.5112218145475347,4.800326934264329
0.006339062362268442,0.3877031412620148,-0.7770731181521511
-0.7535275803573779,-0.9208503978091276,-0.5156879717684139
-0.9701495196514126,-0.09617893692333225,-2.7816719948332653
0.36345433783907316,-1.3026521168344645,3.784429789062769
-0.28436383804009513,-0.713874824036484,0.7195146694439282
0.24165971982083806,1.0258368428852387,-1.3005416887256545
-0.29732336269763543,0.701663648089567,-2.2158907242689425
0.36653140723722993,-0.24576150001290142,1.4795714442384498
1.3638622298139094,1.1129658916602636,1.9435932471852013
0.18532564941538202,-1.3168302110582415,3.2022378440295687
1.6289369476239914,-1.0222802816473295,6.555211720571822
-0.8373982238274621,0.03210767397093466,-2.2888546314409632
0.5565334427512632,-0.2992647038852564,2.358483456212499
